id,team,player,position,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400874346,Rockets,J. Smith,C,5,0-1,0-1,0-2,0,0,0,0,0,0,1,1,+4,0
400874346,Rockets,C. Brewer,SG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
400874346,Rockets,J. Terry,SG,22,2-10,2-6,0-0,0,0,0,1,0,0,0,2,-13,6
400874346,Rockets,T. Jones,PF,,,,,,,,,,,,,,
400874346,Rockets,M. Harrell,PF,,,,,,,,,,,,,,
400874346,Rockets,K.J. McDaniels,SG,,,,,,,,,,,,,,
400874346,Rockets,TE,AM,,36-92,11-36,14-23,16,36,52,18,9,4,16,24,,97
400874346,Rockets,, ,,39.1%,30.6%,60.9%,,,,,,,,,,
400874348,Warriors,D. Green,PF,36,7-12,4-6,0-2,1,7,8,6,1,0,4,4,+34,18
400874348,Warriors,H. Barnes,SF,31,4-11,2-5,2-2,1,3,4,2,1,0,0,3,+24,12
400874348,Warriors,A. Bogut,C,14,3-4,0-0,0-0,1,6,7,2,2,0,1,6,+14,6
400874348,Warriors,S. Curry,PG,19,2-9,1-7,1-1,0,0,0,5,1,0,5,0,+0,6
400874348,Warriors,K. Thompson,SG,31,8-15,7-11,0-0,0,2,2,5,2,0,1,1,+23,23
400874348,Warriors,J. McAdoo,SF,6,0-2,0-0,0-2,0,0,0,1,1,0,1,1,-8,0
400874348,Warriors,B. Rush,SF,4,1-2,1-2,0-0,0,1,1,0,0,1,0,0,+1,3
400874348,Warriors,A. Iguodala,SF,24,9-11,3-4,1-4,2,3,5,4,1,0,1,2,+5,22
400874348,Warriors,F. Ezeli,C,14,1-2,0-0,1-2,1,5,6,0,0,0,0,2,+13,3
400874348,Warriors,M. Speights,C,16,2-5,1-2,2-2,1,2,3,1,0,1,1,3,+7,7
400874348,Warriors,S. Livingston,PG,23,4-8,0-0,1-1,0,5,5,9,0,0,1,2,+14,9
400874348,Warriors,I. Clark,SG,13,2-2,1-1,0-0,0,2,2,2,1,0,1,1,+2,5
400874348,Warriors,L. Barbosa,SG,12,3-6,1-2,0-0,0,0,0,1,0,0,0,1,+6,7
400874348,Warriors,TE,AM,,46-89,21-40,8-16,7,36,43,38,10,2,16,26,,121
400874348,Warriors,, ,,51.7%,52.5%,50.0%,,,,,,,,,,
400874348,Rockets,D. Motiejunas,PF,25,3-6,1-3,1-4,0,4,4,2,1,0,4,2,-16,8
400874348,Rockets,T. Ariza,SF,36,3-11,0-4,2-3,1,1,2,0,2,0,2,4,-27,8
400874348,Rockets,D. Howard,C,36,7-9,0-0,5-13,3,12,15,0,0,1,2,2,-24,19
400874348,Rockets,P. Beverley,PG,16,1-5,0-3,0-0,1,1,2,1,1,0,2,2,-2,2
400874348,Rockets,J. Harden,SG,40,4-13,2-8,8-10,1,6,7,10,7,0,4,1,-23,18
400874348,Rockets,M. Harrell,PF,6,1-2,0-0,0-0,0,2,2,0,0,0,0,0,-2,2
400874348,Rockets,C. Capela,PF,9,0-1,0-0,1-2,1,1,2,1,0,1,0,1,-9,1
400874348,Rockets,M. Beasley,SF,19,6-12,1-2,4-4,0,3,3,0,0,0,1,1,-3,17
400874348,Rockets,K.J. McDaniels,SG,8,0-2,0-1,0-0,0,1,1,0,0,1,0,0,-4,0
400874348,Rockets,C. Brewer,SG,18,4-10,0-3,2-2,2,0,2,1,0,0,0,2,-8,10
400874348,Rockets,J. Terry,SG,27,4-7,1-3,0-0,0,4,4,3,0,0,3,5,-17,9
400874348,Rockets,T. Jones,PF,,,,,,,,,,,,,,
400874348,Rockets,J. Smith,C,,,,,,,,,,,,,,
400874348,Rockets,TE,AM,,33-78,5-27,23-38,9,35,44,18,11,3,18,20,,94
400874348,Rockets,, ,,42.3%,18.5%,60.5%,,,,,,,,,,
400874370,Rockets,D. Motiejunas,PF,15,3-7,1-2,0-2,2,2,4,0,1,1,0,1,-4,7
400874370,Rockets,T. Ariza,SF,29,1-8,0-7,0-0,0,1,1,1,2,0,2,4,-32,2
400874370,Rockets,D. Howard,C,45,3-13,0-1,2-4,11,10,21,1,1,1,0,5,-30,8
400874370,Rockets,P. Beverley,PG,26,1-5,0-3,0-0,1,3,4,2,0,0,1,4,-21,2
400874370,Rockets,J. Harden,SG,37,12-23,3-7,8-9,3,3,6,6,2,0,7,0,-27,35
400874370,Rockets,M. Harrell,PF,5,0-1,0-1,1-2,0,0,0,0,0,0,1,1,-3,1
400874370,Rockets,C. Capela,PF,5,1-2,0-0,0-0,1,1,2,1,2,0,1,0,-3,2
400874370,Rockets,M. Beasley,SF,23,5-13,1-2,0-0,1,6,7,2,0,0,1,1,-12,11
400874370,Rockets,J. Smith,C,6,0-3,0-1,0-0,1,0,1,2,0,1,0,0,-10,0
400874370,Rockets,A. Goudelock,PG,5,2-4,0-0,0-0,0,1,1,0,0,0,1,0,-3,4
400874370,Rockets,J. Terry,SG,22,0-7,0-4,0-0,1,3,4,1,0,0,0,1,-7,0
400874370,Rockets,K.J. McDaniels,SG,5,1-1,0-0,0-0,1,1,2,1,0,0,0,1,-3,2
400874370,Rockets,C. Brewer,SG,18,2-8,1-4,2-2,0,0,0,0,0,0,3,4,-10,7
400874370,Rockets,TE,AM,,31-95,6-32,13-19,22,31,53,17,8,3,17,22,,81
400874370,Rockets,, ,,32.6%,18.8%,68.4%,,,,,,,,,,
400874370,Warriors,D. Green,PF,31,5-9,2-5,3-4,0,9,9,8,1,2,0,2,+32,15
400874370,Warriors,H. Barnes,SF,28,4-11,0-2,0-0,1,2,3,1,0,0,1,0,+21,8
400874370,Warriors,A. Bogut,C,18,2-4,0-0,0-0,2,3,5,3,0,2,0,4,+11,4
400874370,Warriors,S. Livingston,PG,28,7-8,0-0,2-2,0,3,3,3,0,0,1,2,+29,16
400874370,Warriors,K. Thompson,SG,29,10-14,7-11,0-1,0,3,3,1,1,0,2,1,+29,27
400874370,Warriors,A. Varejao,PF,8,0-2,0-0,1-2,0,3,3,2,0,0,0,0,+11,1
400874370,Warriors,J. McAdoo,SF,3,0-0,0-0,0-0,0,0,0,0,2,0,0,0,+3,0
400874370,Warriors,B. Rush,SF,18,6-8,3-5,0-0,0,2,2,1,0,0,1,1,+4,15
400874370,Warriors,A. Iguodala,SF,24,1-3,0-1,4-7,0,2,2,6,2,0,0,1,+13,6
400874370,Warriors,F. Ezeli,C,7,1-4,0-0,0-2,0,1,1,1,0,1,1,2,+6,2
400874370,Warriors,M. Speights,C,12,2-7,0-3,0-0,0,2,2,0,0,1,2,2,-2,4
400874370,Warriors,I. Clark,SG,16,3-6,0-1,1-1,1,2,3,1,3,0,0,1,+7,7
400874370,Warriors,L. Barbosa,SG,17,4-6,1-3,0-0,2,2,4,3,1,0,1,0,+1,9
400874370,Warriors,TE,AM,,45-82,13-31,11-19,6,34,40,30,10,6,9,16,,114
400874370,Warriors,, ,,54.9%,41.9%,57.9%,,,,,,,,,,
400875806,Trail Blazers,A. Aminu,SF,25,6-13,3-8,0-0,3,1,4,1,0,2,3,1,-25,15
400875806,Trail Blazers,M. Harkless,SF,28,4-12,1-5,1-3,2,1,3,1,1,0,1,1,-20,10
400875806,Trail Blazers,M. Plumlee,C,25,0-7,0-0,1-2,2,10,12,6,0,2,2,3,-18,1
400875806,Trail Blazers,D. Lillard,PG,41,8-26,4-8,10-10,0,0,0,5,4,0,1,3,-19,30
400875806,Trail Blazers,C.J. McCollum,SG,40,5-17,0-4,2-2,0,3,3,3,1,1,0,2,-10,12
400875806,Trail Blazers,N. Vonleh,PF,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+3,0
400875806,Trail Blazers,E. Davis,C,19,5-6,0-0,1-1,3,4,7,3,0,0,0,6,+8,11
400875806,Trail Blazers,B. Roberts,PG,6,1-1,0-0,0-0,0,0,0,1,0,0,0,0,+11,2
400875806,Trail Blazers,A. Crabbe,SG,34,6-9,0-3,3-3,0,6,6,3,1,0,0,2,+2,15
400875806,Trail Blazers,P. Connaughton,SG,1,1-2,1-2,0-0,0,1,1,0,0,0,0,0,+3,3
400875806,Trail Blazers,L. Montero,SG,1,1-1,0-0,0-0,0,0,0,0,0,0,0,0,+3,2
400875806,Trail Blazers,G. Henderson,SG,17,2-3,1-1,0-0,0,3,3,3,0,1,2,1,+2,5
400875806,Trail Blazers,M. Leonard,PF,,,,,,,,,,,,,,
400875806,Trail Blazers,C. Kaman,C,,,,,,,,,,,,,,
400875806,Trail Blazers,TE,AM,,39-97,10-31,18-21,10,30,40,26,7,6,9,19,,106
400875806,Trail Blazers,, ,,40.2%,32.3%,85.7%,,,,,,,,,,
400875806,Warriors,D. Green,PF,37,6-14,2-5,9-9,4,9,13,11,1,3,2,2,+24,23
400875806,Warriors,H. Barnes,SF,38,4-7,1-3,1-2,3,9,12,0,2,0,3,4,+13,10
400875806,Warriors,A. Bogut,C,25,5-8,0-1,0-0,3,9,12,0,2,3,1,5,+15,10
400875806,Warriors,S. Livingston,PG,29,4-9,0-0,4-4,0,4,4,6,0,0,1,3,+21,12
400875806,Warriors,K. Thompson,SG,37,14-28,7-14,2-3,2,3,5,5,2,0,2,1,+23,37
400875806,Warriors,A. Varejao,PF,7,2-3,0-0,0-0,1,1,2,1,1,2,0,2,+3,4
400875806,Warriors,J. McAdoo,SF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
400875806,Warriors,B. Rush,SF,8,0-1,0-1,0-0,0,1,1,0,0,0,0,0,-11,0
400875806,Warriors,A. Iguodala,SF,28,1-3,0-1,4-4,1,3,4,3,0,0,1,1,-5,6
400875806,Warriors,M. Speights,C,8,3-7,0-2,0-0,1,0,1,1,0,0,1,2,-11,6
400875806,Warriors,I. Clark,SG,8,2-7,0-3,0-0,0,0,0,0,0,0,0,0,-7,4
400875806,Warriors,L. Barbosa,SG,14,2-4,1-1,1-2,1,0,1,0,0,0,1,2,-2,6
400875806,Warriors,F. Ezeli,C,,,,,,,,,,,,,,
400875806,Warriors,TE,AM,,43-91,11-31,21-24,16,39,55,27,8,8,12,22,,118
400875806,Warriors,, ,,47.3%,35.5%,87.5%,,,,,,,,,,
400875807,Trail Blazers,A. Aminu,SF,37,5-10,3-5,1-2,0,6,6,2,0,1,4,2,-2,14
400875807,Trail Blazers,M. Harkless,SF,27,4-11,1-5,2-4,3,4,7,1,0,0,1,5,-15,11
400875807,Trail Blazers,M. Plumlee,C,28,2-6,0-0,2-2,1,10,11,4,0,1,6,4,+5,6
400875807,Trail Blazers,D. Lillard,PG,40,8-20,6-11,3-3,1,3,4,6,2,0,3,4,-10,25
400875807,Trail Blazers,C.J. McCollum,SG,40,9-19,1-5,3-4,0,2,2,2,1,1,2,2,-14,22
400875807,Trail Blazers,E. Davis,C,15,1-2,0-0,2-4,1,4,5,0,0,2,1,2,-4,4
400875807,Trail Blazers,B. Roberts,PG,5,0-2,0-0,0-0,0,0,0,1,0,0,0,2,+1,0
400875807,Trail Blazers,A. Crabbe,SG,20,2-2,0-0,1-2,0,2,2,3,1,0,0,1,-8,5
400875807,Trail Blazers,G. Henderson,SG,27,5-9,2-4,0-0,0,2,2,3,1,0,0,3,-8,12
400875807,Trail Blazers,N. Vonleh,PF,,,,,,,,,,,,,,
400875807,Trail Blazers,C. Kaman,C,,,,,,,,,,,,,,
400875807,Trail Blazers,P. Connaughton,SG,,,,,,,,,,,,,,
400875807,Trail Blazers,L. Montero,SG,,,,,,,,,,,,,,
400875807,Trail Blazers,TE,AM,,36-81,13-30,14-21,6,33,39,22,5,5,17,25,,99
400875807,Trail Blazers,, ,,44.4%,43.3%,66.7%,,,,,,,,,,
400875807,Warriors,D. Green,PF,41,7-20,0-5,3-4,2,12,14,7,1,4,2,4,+19,17
400875807,Warriors,H. Barnes,SF,33,5-8,1-1,2-2,0,3,3,1,0,0,1,4,+4,13
400875807,Warriors,A. Bogut,C,16,2-2,0-0,0-0,3,4,7,0,0,2,1,0,-13,4
400875807,Warriors,S. Livingston,PG,33,6-15,0-0,2-2,1,3,4,4,1,1,1,4,+13,14
400875807,Warriors,K. Thompson,SG,40,7-20,5-14,8-8,0,3,3,3,0,0,2,3,+9,27
400875807,Warriors,A. Varejao,PF,3,0-1,0-0,0-0,1,0,1,0,0,0,0,0,-2,0
400875807,Warriors,A. Iguodala,SF,32,6-9,1-1,2-2,2,3,5,4,2,0,0,1,+11,15
400875807,Warriors,F. Ezeli,C,13,4-4,0-0,0-0,1,5,6,1,0,1,1,2,+13,8
400875807,Warriors,M. Speights,C,4,0-4,0-1,0-0,0,0,0,1,0,1,1,1,-4,0
400875807,Warriors,I. Clark,SG,12,2-2,0-0,1-2,0,2,2,0,0,0,0,3,+12,5
400875807,Warriors,L. Barbosa,SG,13,3-6,1-2,0-0,0,3,3,0,0,0,1,1,-7,7
400875807,Warriors,J. McAdoo,SF,,,,,,,,,,,,,,
400875807,Warriors,B. Rush,SF,,,,,,,,,,,,,,
400875807,Warriors,TE,AM,,42-91,8-24,18-20,10,38,48,21,4,9,10,23,,110
400875807,Warriors,, ,,46.2%,33.3%,90.0%,,,,,,,,,,
400875808,Warriors,D. Green,PF,41,13-23,8-12,3-6,2,7,9,8,1,1,2,2,-2,37
400875808,Warriors,H. Barnes,SF,33,2-8,1-3,2-2,0,6,6,1,1,0,0,1,-14,7
400875808,Warriors,A. Bogut,C,11,3-4,0-0,0-0,4,4,8,0,0,3,1,5,-2,6
400875808,Warriors,S. Livingston,PG,25,2-4,0-0,1-1,1,2,3,10,0,0,2,1,-5,5
400875808,Warriors,K. Thompson,SG,38,14-28,5-9,2-2,0,1,1,1,1,1,3,1,-3,35
400875808,Warriors,J. McAdoo,SF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+2,0
400875808,Warriors,B. Rush,SF,14,0-0,0-0,0-0,0,3,3,1,0,0,0,1,+2,0
400875808,Warriors,A. Iguodala,SF,30,0-5,0-1,1-2,1,3,4,4,0,1,1,3,-3,1
400875808,Warriors,F. Ezeli,C,6,0-0,0-0,1-2,0,2,2,0,0,0,0,2,-6,1
400875808,Warriors,M. Speights,C,5,0-2,0-1,0-2,0,0,0,2,0,0,0,1,-3,0
400875808,Warriors,I. Clark,SG,17,3-7,0-2,0-0,0,1,1,2,0,0,1,2,-20,6
400875808,Warriors,L. Barbosa,SG,18,5-7,0-1,0-0,3,2,5,0,1,0,2,1,-6,10
400875808,Warriors,A. Varejao,PF,,,,,,,,,,,,,,
400875808,Warriors,TE,AM,,42-88,14-29,10-17,11,31,42,29,4,6,12,20,,108
400875808,Warriors,, ,,47.7%,48.3%,58.8%,,,,,,,,,,
400875808,Trail Blazers,A. Aminu,SF,41,8-9,4-5,3-3,1,9,10,0,0,1,1,3,+9,23
400875808,Trail Blazers,M. Harkless,SF,7,1-4,1-2,0-0,0,0,0,0,2,0,1,1,+1,3
400875808,Trail Blazers,M. Plumlee,C,17,2-6,0-0,1-4,3,4,7,2,0,1,1,5,+5,5
400875808,Trail Blazers,D. Lillard,PG,42,14-27,8-13,4-4,3,2,5,10,0,0,3,2,+7,40
400875808,Trail Blazers,C.J. McCollum,SG,42,8-18,1-5,5-5,1,4,5,4,1,0,1,2,+15,22
400875808,Trail Blazers,N. Vonleh,PF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400875808,Trail Blazers,E. Davis,C,30,3-5,0-0,2-2,2,8,10,0,1,2,2,2,+7,8
400875808,Trail Blazers,B. Roberts,PG,6,0-1,0-0,1-2,0,0,0,0,0,0,1,0,+2,1
400875808,Trail Blazers,A. Crabbe,SG,30,2-8,2-4,4-5,0,3,3,1,1,0,0,1,+25,10
400875808,Trail Blazers,P. Connaughton,SG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400875808,Trail Blazers,L. Montero,SG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400875808,Trail Blazers,G. Henderson,SG,23,2-8,1-1,3-4,1,0,1,2,0,0,0,3,-5,8
400875808,Trail Blazers,C. Kaman,C,,,,,,,,,,,,,,
400875808,Trail Blazers,TE,AM,,40-86,17-30,23-29,11,30,41,19,5,4,10,19,,120
400875808,Trail Blazers,, ,,46.5%,56.7%,79.3%,,,,,,,,,,
400874357,Trail Blazers,A. Aminu,SF,26,3-12,2-8,2-2,2,10,12,3,1,0,2,2,-16,10
400874357,Trail Blazers,M. Harkless,SF,21,3-7,0-3,3-4,1,2,3,1,0,2,0,5,-11,9
400874357,Trail Blazers,M. Plumlee,C,19,1-6,0-0,2-2,2,3,5,0,0,0,0,4,-16,4
400874357,Trail Blazers,D. Lillard,PG,38,7-17,3-8,4-6,0,2,2,8,1,0,4,2,-22,21
400874357,Trail Blazers,C.J. McCollum,SG,37,3-11,1-5,2-2,0,2,2,3,0,0,2,3,-12,9
400874357,Trail Blazers,N. Vonleh,PF,7,0-2,0-0,0-0,1,1,2,1,1,0,0,1,-2,0
400874357,Trail Blazers,E. Davis,C,20,1-3,0-0,4-8,2,6,8,2,0,0,2,3,-2,6
400874357,Trail Blazers,C. Kaman,C,8,3-4,0-0,0-0,1,1,2,1,0,0,2,3,+2,6
400874357,Trail Blazers,B. Roberts,PG,3,0-1,0-1,0-0,0,0,0,0,0,0,0,1,-1,0
400874357,Trail Blazers,A. Crabbe,SG,25,2-5,0-1,2-2,0,2,2,1,1,0,0,2,-18,6
400874357,Trail Blazers,P. Connaughton,SG,3,2-2,1-1,0-0,0,0,0,0,0,0,0,0,-1,5
400874357,Trail Blazers,L. Montero,SG,3,1-1,1-1,0-0,0,0,0,0,0,0,0,0,-1,3
400874357,Trail Blazers,G. Henderson,SG,30,7-12,2-2,0-0,1,1,2,3,2,0,0,2,+0,16
400874357,Trail Blazers,TE,AM,,33-83,10-30,19-26,10,30,40,23,6,2,12,28,,95
400874357,Trail Blazers,, ,,39.8%,33.3%,73.1%,,,,,,,,,,
400874357,Clippers,L. Mbah a Moute,PF,19,0-0,0-0,0-0,0,5,5,1,0,0,0,3,+10,0
400874357,Clippers,B. Griffin,PF,32,5-10,0-0,9-12,2,10,12,6,1,1,2,1,+21,19
400874357,Clippers,D. Jordan,C,32,5-7,0-0,8-18,2,10,12,1,1,4,1,3,+21,18
400874357,Clippers,C. Paul,PG,33,10-19,2-5,6-6,3,3,6,11,2,0,2,3,+29,28
400874357,Clippers,J.J. Redick,SG,27,8-12,1-3,0-0,0,3,3,0,0,0,0,3,+20,17
400874357,Clippers,J. Green,SF,16,1-4,0-1,1-2,0,0,0,0,0,0,0,4,-1,3
400874357,Clippers,P. Pierce,SF,11,1-2,0-0,0-0,0,0,0,1,0,0,1,1,-3,2
400874357,Clippers,W. Johnson,SF,9,1-2,1-2,0-0,0,2,2,1,0,1,0,1,+1,3
400874357,Clippers,C. Aldrich,C,15,0-0,0-0,1-1,3,2,5,0,2,1,2,2,-4,1
400874357,Clippers,P. Prigioni,PG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400874357,Clippers,A. Rivers,PG,18,5-10,1-2,0-0,1,2,3,1,0,0,0,1,-4,11
400874357,Clippers,J. Crawford,SG,27,6-12,1-4,0-0,0,0,0,1,1,0,1,1,+12,13
400874357,Clippers,J. Ayres,PF,,,,,,,,,,,,,,
400874357,Clippers,TE,AM,,42-78,6-17,25-39,11,37,48,23,7,7,9,23,,115
400874357,Clippers,, ,,53.8%,35.3%,64.1%,,,,,,,,,,
400874358,Trail Blazers,A. Aminu,SF,35,4-13,1-7,0-0,3,7,10,3,2,0,2,2,+3,9
400874358,Trail Blazers,M. Harkless,SF,34,5-13,2-4,0-0,5,2,7,1,1,0,0,3,-11,12
400874358,Trail Blazers,M. Plumlee,C,31,5-7,0-0,7-9,2,8,10,7,2,1,0,3,-5,17
400874358,Trail Blazers,D. Lillard,PG,39,6-22,0-6,5-5,1,5,6,3,0,1,4,1,-5,17
400874358,Trail Blazers,C.J. McCollum,SG,38,6-17,2-7,2-2,0,3,3,5,0,0,2,2,-25,16
400874358,Trail Blazers,N. Vonleh,PF,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
400874358,Trail Blazers,E. Davis,C,13,1-2,0-0,0-0,2,4,6,1,0,0,1,4,-18,2
400874358,Trail Blazers,C. Kaman,C,10,2-6,0-0,0-0,1,4,5,0,1,0,1,4,-5,4
400874358,Trail Blazers,B. Roberts,PG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
400874358,Trail Blazers,A. Crabbe,SG,18,0-3,0-1,0-0,0,0,0,0,0,1,0,0,-11,0
400874358,Trail Blazers,P. Connaughton,SG,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
400874358,Trail Blazers,L. Montero,SG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
400874358,Trail Blazers,G. Henderson,SG,18,2-6,0-1,0-0,1,4,5,0,0,0,0,1,-16,4
400874358,Trail Blazers,TE,AM,,31-91,5-26,14-16,15,37,52,20,6,3,10,20,,81
400874358,Trail Blazers,, ,,34.1%,19.2%,87.5%,,,,,,,,,,
400874358,Clippers,L. Mbah a Moute,PF,20,1-1,0-0,0-0,0,2,2,0,3,0,1,2,+0,2
400874358,Clippers,B. Griffin,PF,31,4-12,0-0,4-6,3,6,9,4,0,1,3,4,+1,12
400874358,Clippers,D. Jordan,C,34,1-4,0-0,1-6,5,13,18,5,1,3,1,1,+5,3
400874358,Clippers,C. Paul,PG,30,10-22,2-6,3-3,0,6,6,5,1,0,0,3,+8,25
400874358,Clippers,J.J. Redick,SG,28,7-15,3-8,0-1,0,1,1,0,0,0,2,0,+2,17
400874358,Clippers,J. Green,SF,17,3-5,0-0,4-5,1,0,1,0,0,2,0,1,+19,10
400874358,Clippers,W. Johnson,SF,18,2-3,1-2,0-0,1,3,4,0,1,1,0,1,+18,5
400874358,Clippers,C. Aldrich,C,12,4-6,0-0,0-0,1,7,8,0,0,2,0,2,+15,8
400874358,Clippers,P. Prigioni,PG,1,0-0,0-0,0-0,0,0,0,1,0,0,0,0,+3,0
400874358,Clippers,A. Rivers,PG,21,4-9,1-3,0-1,0,1,1,1,1,0,1,2,+16,9
400874358,Clippers,J. Crawford,SG,27,4-10,1-2,2-3,1,1,2,4,0,0,1,2,+18,11
400874358,Clippers,J. Ayres,PF,,,,,,,,,,,,,,
400874358,Clippers,P. Pierce,SF,,,,,,,,,,,,,,
400874358,Clippers,TE,AM,,40-87,8-21,14-25,12,40,52,20,7,9,9,18,,102
400874358,Clippers,, ,,46.0%,38.1%,56.0%,,,,,,,,,,
400874359,Clippers,L. Mbah a Moute,PF,15,2-2,0-0,0-0,0,1,1,0,0,0,0,2,-8,4
400874359,Clippers,B. Griffin,PF,34,5-16,0-1,2-2,0,7,7,4,2,0,3,1,-5,12
400874359,Clippers,D. Jordan,C,32,4-7,0-0,3-10,7,9,16,0,1,2,0,1,+2,11
400874359,Clippers,C. Paul,PG,38,10-21,2-7,4-4,1,2,3,9,3,0,2,4,+0,26
400874359,Clippers,J.J. Redick,SG,25,2-10,1-4,0-0,1,1,2,1,1,1,1,2,+0,5
400874359,Clippers,J. Green,SF,23,1-5,0-1,1-2,0,2,2,0,2,0,1,1,+3,3
400874359,Clippers,P. Pierce,SF,5,0-2,0-1,1-2,0,1,1,0,0,0,0,1,-7,1
400874359,Clippers,W. Johnson,SF,13,0-2,0-1,0-0,0,1,1,0,0,1,1,0,+4,0
400874359,Clippers,C. Aldrich,C,13,1-2,0-0,1-2,1,6,7,0,2,0,0,2,-8,3
400874359,Clippers,A. Rivers,PG,14,2-3,0-0,0-0,0,1,1,0,0,0,2,3,-10,4
400874359,Clippers,J. Crawford,SG,30,9-18,0-3,1-1,1,2,3,1,0,0,0,0,-11,19
400874359,Clippers,J. Ayres,PF,,,,,,,,,,,,,,
400874359,Clippers,P. Prigioni,PG,,,,,,,,,,,,,,
400874359,Clippers,TE,AM,,36-88,3-18,13-23,11,33,44,15,11,4,10,17,,88
400874359,Clippers,, ,,40.9%,16.7%,56.5%,,,,,,,,,,
400874359,Trail Blazers,A. Aminu,SF,35,4-12,1-5,0-0,2,5,7,0,1,1,0,3,+2,9
400874359,Trail Blazers,M. Harkless,SF,31,5-9,0-3,0-2,5,2,7,1,0,1,5,4,+14,10
400874359,Trail Blazers,M. Plumlee,C,33,2-5,0-0,2-4,3,18,21,9,1,0,2,4,+7,6
400874359,Trail Blazers,D. Lillard,PG,37,10-20,3-8,9-9,2,3,5,2,0,0,5,3,+4,32
400874359,Trail Blazers,C.J. McCollum,SG,42,11-22,2-5,3-4,2,3,5,2,1,1,2,4,+13,27
400874359,Trail Blazers,E. Davis,C,18,2-3,0-0,2-4,2,3,5,0,1,0,0,4,-2,6
400874359,Trail Blazers,C. Kaman,C,9,2-5,0-0,0-0,0,0,0,0,1,0,2,1,+5,4
400874359,Trail Blazers,A. Crabbe,SG,19,0-4,0-3,0-0,0,2,2,1,0,0,0,1,-2,0
400874359,Trail Blazers,G. Henderson,SG,16,1-7,0-1,0-0,0,4,4,0,0,0,0,0,-1,2
400874359,Trail Blazers,N. Vonleh,PF,,,,,,,,,,,,,,
400874359,Trail Blazers,B. Roberts,PG,,,,,,,,,,,,,,
400874359,Trail Blazers,P. Connaughton,SG,,,,,,,,,,,,,,
400874359,Trail Blazers,L. Montero,SG,,,,,,,,,,,,,,
400874359,Trail Blazers,TE,AM,,37-87,6-25,16-23,16,40,56,15,5,3,16,24,,96
400874359,Trail Blazers,, ,,42.5%,24.0%,69.6%,,,,,,,,,,
400874360,Clippers,L. Mbah a Moute,PF,11,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-9,0
400874360,Clippers,B. Griffin,PF,30,6-15,1-1,4-5,2,5,7,2,0,0,1,3,-11,17
400874360,Clippers,D. Jordan,C,35,3-5,0-0,1-6,4,11,15,1,2,4,2,4,-17,7
400874360,Clippers,C. Paul,PG,25,7-14,0-2,2-2,0,1,1,4,3,0,0,2,-7,16
400874360,Clippers,J.J. Redick,SG,26,3-13,2-8,0-0,0,2,2,1,0,0,1,1,-8,8
400874360,Clippers,J. Ayres,PF,1,1-1,0-0,1-1,0,0,0,0,0,0,0,0,+0,3
400874360,Clippers,J. Green,SF,31,5-10,3-6,4-6,1,4,5,0,0,0,1,0,-4,17
400874360,Clippers,P. Pierce,SF,11,0-2,0-1,0-0,0,1,1,0,0,0,0,0,-3,0
400874360,Clippers,W. Johnson,SF,5,0-0,0-0,0-0,0,1,1,1,0,0,0,1,+0,0
400874360,Clippers,C. Aldrich,C,8,0-1,0-0,0-2,1,2,3,1,0,0,0,1,-2,0
400874360,Clippers,P. Prigioni,PG,4,0-0,0-0,0-0,0,0,0,1,0,0,0,1,-5,0
400874360,Clippers,A. Rivers,PG,23,1-7,0-3,2-2,2,0,2,3,1,0,1,3,-3,4
400874360,Clippers,J. Crawford,SG,32,4-15,1-4,3-4,0,5,5,2,4,0,3,1,-1,12
400874360,Clippers,TE,AM,,30-84,7-25,17-28,10,32,42,16,10,4,9,17,,84
400874360,Clippers,, ,,35.7%,28.0%,60.7%,,,,,,,,,,
400874360,Trail Blazers,A. Aminu,SF,36,11-20,6-10,2-2,3,7,10,3,0,3,1,1,+6,30
400874360,Trail Blazers,M. Harkless,SF,24,5-8,0-2,2-2,1,6,7,0,2,0,1,4,+13,12
400874360,Trail Blazers,M. Plumlee,C,30,1-6,0-0,0-0,5,9,14,10,0,3,4,4,+15,2
400874360,Trail Blazers,D. Lillard,PG,37,4-15,2-8,2-2,0,6,6,6,1,1,2,1,+11,12
400874360,Trail Blazers,C.J. McCollum,SG,36,6-13,2-4,5-7,1,2,3,2,1,0,0,2,+20,19
400874360,Trail Blazers,N. Vonleh,PF,1,0-0,0-0,0-0,0,0,0,1,1,0,0,0,+0,0
